user_id	stime	movie_id	movie_name
42128	2015-03-01 21:35:00+03	6356	Фокус
42128	2015-02-14 22:00:00+03	4788	Kingsman: Секретная служба
42128	2015-02-07 21:45:00+03	6296	Игра в имитацию
42128	2015-01-08 19:30:00+03	2861	Седьмой сын
42381	2015-10-10 12:30:00+03	7067	Марсианин
42381	2015-01-09 11:45:00+03	4782	Ночь в музее: Секрет гробницы
42381	2015-01-07 18:30:00+03	2861	Седьмой сын
42454	2015-10-29 21:20:00+03	7496	Молодость
42454	2015-10-16 19:30:00+03	7439	Прогулка
42454	2015-10-11 20:00:00+03	7067	Марсианин
42454	2015-09-26 10:00:00+03	7422	Стажер
42454	2015-09-20 19:00:00+03	7292	Эверест
42454	2015-08-19 22:30:00+03	7284	Иррациональный человек
42454	2015-07-27 18:05:00+03	6668	Миньоны
42454	2015-07-03 22:30:00+03	6999	Терминатор: Генезис
42454	2015-06-19 23:00:00+03	6870	Астрал 3
42541	2015-07-10 20:50:00+03	7038	Этот неловкий момент
42541	2015-05-16 16:05:00+03	6708	А зори здесь тихие...
42551	2015-10-24 20:20:00+03	7495	Монстры на каникулах 2
42551	2015-10-10 17:40:00+03	7067	Марсианин
42551	2015-08-23 15:00:00+03	7069	Фантастическая четверка
42551	2015-08-22 19:50:00+03	7063	Миссия невыполнима: Племя изгоев
42551	2015-08-15 19:40:00+03	7066	Агенты А.Н.К.Л.
42551	2015-07-19 16:20:00+03	7041	Человек-муравей
42551	2015-07-12 19:50:00+03	6668	Миньоны
42551	2015-05-20 20:30:00+03	5417	Безумный Макс: Дорога ярости
42551	2015-04-25 23:00:00+03	5960	Мстители: Эра Альтрона
42551	2015-04-25 23:00:00+03	5960	Мстители: Эра Альтрона
42551	2015-04-18 14:20:00+03	6619	Форсаж 7
42551	2015-02-08 19:40:00+03	3783	Восхождение Юпитер
42831	2015-10-23 21:45:00+03	7495	Монстры на каникулах 2
42831	2015-06-02 22:15:00+03	6784	Земля будущего
42831	2015-06-02 22:15:00+03	6784	Земля будущего
42831	2015-04-26 19:50:00+03	5960	Мстители: Эра Альтрона
42846	2015-09-25 21:25:00+03	7066	Агенты А.Н.К.Л.
42846	2015-09-18 22:10:00+03	7288	Каникулы
42846	2015-03-22 14:00:00+03	6436	Дом
42846	2015-01-22 21:35:00+03	4775	Приключения Паддингтона
42846	2015-01-10 21:30:00+03	4262	Ёлки 1914
42846	2014-11-29 21:00:00+03	5527	Пингвины Мадагаскара
42967	2015-10-01 11:55:00+03	7432	Легенда
42967	2015-09-29 13:30:00+03	7422	Стажер
42967	2015-05-20 00:15:00+03	5417	Безумный Макс: Дорога ярости
42967	2015-04-05 18:45:00+03	6636	Битва за Севастополь
42967	2015-02-26 10:20:00+03	6356	Фокус
42967	2015-02-13 01:15:00+03	4785	Пятьдесят оттенков серого
42967	2015-02-02 00:10:00+03	4747	Бёрдмэн
42967	2014-11-06 23:35:00+03	3782	Интерстеллар
42967	2014-10-30 16:15:00+03	4772	Ярость
42967	2014-10-10 12:40:00+04	4728	Дракула
42967	2014-06-26 21:45:00+04	3818	Трансформеры: Эпоха истребления
42967	2014-03-28 18:05:00+04	3510	Ной
42967	2014-02-07 17:00:00+04	3007	Волк с Уолл-стрит
42967	2014-10-23 17:15:00+04	3963	Горько! 2
42967	2014-10-17 21:50:00+04	4725	Судья
43063	2015-09-10 14:25:00+03	7330	128 ударов сердца в минуту
43097	2015-10-29 21:50:00+03	7495	Монстры на каникулах 2
43248	2015-10-24 21:00:00+03	7496	Молодость
43248	2015-10-23 19:45:00+03	7487	Родина
43248	2015-10-11 17:30:00+03	7439	Прогулка
43248	2015-10-10 15:20:00+03	7067	Марсианин
43248	2015-09-17 21:30:00+03	7290	Страшные сказки
43248	2015-08-13 20:40:00+03	7066	Агенты А.Н.К.Л.
43248	2015-07-18 17:30:00+03	6668	Миньоны
43248	2015-05-16 19:00:00+03	5417	Безумный Макс: Дорога ярости
43248	2015-04-24 21:15:00+03	5960	Мстители: Эра Альтрона
43248	2015-04-19 19:20:00+03	6619	Форсаж 7
43248	2015-04-03 19:15:00+03	6636	Битва за Севастополь
43248	2015-03-20 21:30:00+03	6613	Отель «Мэриголд». Заселение продолжается
43248	2015-03-13 21:05:00+03	6335	Снайпер
43248	2015-03-06 19:35:00+03	6324	Духless 2
43248	2015-02-20 21:30:00+03	4785	Пятьдесят оттенков серого
43248	2015-02-14 15:25:00+03	4788	Kingsman: Секретная служба
43248	2015-02-07 18:30:00+03	6296	Игра в имитацию
43248	2015-01-30 20:05:00+03	4747	Бёрдмэн
43248	2015-01-18 18:50:00+03	4782	Ночь в музее: Секрет гробницы
43248	2015-01-15 20:05:00+03	4721	Исход: Цари и боги
43275	2015-10-12 22:00:00+03	7432	Легенда
43275	2015-10-07 21:50:00+03	7337	Бегущий в лабиринте: Испытание огнем
43275	2015-08-08 00:00:00+03	7063	Миссия невыполнима: Племя изгоев
43275	2015-07-29 17:20:00+03	6668	Миньоны
43275	2015-05-12 22:50:00+03	5960	Мстители: Эра Альтрона
43275	2015-02-11 23:00:00+03	3783	Восхождение Юпитер
43275	2015-01-26 00:35:00+03	4782	Ночь в музее: Секрет гробницы
43275	2015-01-14 21:50:00+03	2861	Седьмой сын
43333	2015-01-15 18:30:00+03	5416	Хоббит: Битва пяти воинств
43847	2015-10-10 14:30:00+03	7067	Марсианин
43847	2015-08-29 17:25:00+03	7289	Ультраамериканцы
43847	2015-02-14 16:15:00+03	3783	Восхождение Юпитер
43847	2015-01-18 15:05:00+03	4262	Ёлки 1914
43847	2014-11-08 15:00:00+03	3782	Интерстеллар
43847	2014-09-06 17:40:00+04	5444	Сигнал
44195	2015-10-25 13:25:00+03	7439	Прогулка
44210	2015-09-20 10:30:00+03	7286	Упс… Ной уплыл!
44210	2015-09-05 16:00:00+03	7289	Ультраамериканцы
44210	2015-04-29 18:00:00+03	5960	Мстители: Эра Альтрона
44210	2015-01-22 16:00:00+03	4110	Аватар
44210	2015-01-02 11:35:00+03	2861	Седьмой сын
44216	2015-08-30 23:55:00+03	7056	Подарок
44216	2015-02-05 19:25:00+03	6296	Игра в имитацию
44216	2015-01-22 11:00:00+03	4734	Тупой и еще тупее 2
44477	2015-10-23 16:50:00+03	7495	Монстры на каникулах 2
44477	2015-10-16 16:50:00+03	7437	Пэн: Путешествие в Нетландию
44477	2015-10-11 21:05:00+03	7067	Марсианин
44477	2015-10-03 22:35:00+03	7436	Половое воспитание
44477	2015-10-01 21:55:00+03	7432	Легенда
44477	2015-09-28 22:15:00+03	7428	Эшби
44477	2015-09-24 11:50:00+03	7422	Стажер
44477	2015-09-19 10:00:00+03	7337	Бегущий в лабиринте: Испытание огнем
44477	2015-09-17 10:40:00+03	7375	Кунг-фу Кролик: Повелитель огня
44477	2015-09-13 00:25:00+03	7385	Перевозчик: Наследие
44477	2015-09-06 21:05:00+03	7333	Хитмэн: Агент 47
44477	2015-09-02 22:40:00+03	7066	Агенты А.Н.К.Л.
44477	2015-08-31 11:30:00+03	7288	Каникулы
44477	2015-08-28 21:35:00+03	7289	Ультраамериканцы
44477	2015-07-31 22:30:00+03	7063	Миссия невыполнима: Племя изгоев
44477	2015-07-17 20:45:00+03	7041	Человек-муравей
44477	2015-07-09 21:30:00+03	6668	Миньоны
44477	2015-07-01 19:10:00+03	6999	Терминатор: Генезис
44477	2015-06-25 22:10:00+03	6950	Третий лишний 2
44477	2015-06-23 21:50:00+03	6871	Шпион
44477	2015-06-23 21:50:00+03	6871	Шпион
44477	2015-06-13 16:40:00+03	6932	Головоломка
44477	2015-06-11 22:10:00+03	6855	Мир Юрского периода
44477	2015-06-01 16:05:00+03	6742	Хранитель луны
44477	2015-05-28 22:20:00+03	6799	Разлом Сан-Андреас
44477	2015-05-21 00:05:00+03	6784	Земля будущего
44477	2015-05-14 22:00:00+03	5417	Безумный Макс: Дорога ярости
44477	2015-05-07 21:35:00+03	6783	Дорога на Берлин
44477	2015-04-22 21:50:00+03	5960	Мстители: Эра Альтрона
44477	2015-04-08 18:50:00+03	6636	Битва за Севастополь
44477	2015-03-20 19:40:00+03	6436	Дом
44477	2015-03-08 14:15:00+03	6336	Робот по имени Чаппи
44477	2015-03-07 14:50:00+03	6324	Духless 2
44477	2015-03-01 19:55:00+03	4287	Книга жизни
44477	2015-02-28 17:35:00+03	6356	Фокус
44477	2015-02-14 22:15:00+03	4788	Kingsman: Секретная служба
44493	2015-10-20 21:05:00+03	7435	Багровый пик
44493	2015-06-09 21:00:00+03	6871	Шпион
44493	2015-06-11 21:15:00+03	6855	Мир Юрского периода
44493	2015-06-04 21:35:00+03	6870	Астрал 3
44493	2015-04-02 22:35:00+03	6652	Женщины против мужчин
44493	2015-05-21 21:00:00+03	6656	Век Адалин
44493	2015-04-13 22:20:00+03	6619	Форсаж 7
44493	2015-04-11 23:25:00+03	6655	Эффект Лазаря
44493	2015-03-26 20:20:00+03	6646	Поклонник
44493	2015-03-09 20:30:00+03	6324	Духless 2
44493	2015-02-26 22:50:00+03	6356	Фокус
44493	2015-02-12 21:25:00+03	4785	Пятьдесят оттенков серого
44493	2015-01-23 21:20:00+03	6234	Игрок
44493	2015-01-19 21:30:00+03	5469	Джон Уик
44493	2015-01-17 19:40:00+03	4782	Ночь в музее: Секрет гробницы
44493	2014-11-30 23:30:00+03	4736	Несносные боссы 2
44493	2014-11-15 20:00:00+03	4784	Лучшее во мне
44493	2014-11-13 21:00:00+03	5867	Уиджи: Доска Дьявола
44493	2014-11-06 22:20:00+03	5904	З/Л/О: Новый вирус
44493	2014-11-03 23:00:00+03	5738	Темнее ночи
44493	2014-10-24 17:15:00+04	3963	Горько! 2
44493	2014-10-20 23:05:00+04	4725	Судья
44493	2014-10-14 00:10:00+04	5530	Смешанные чувства
44557	2015-10-04 13:00:00+03	7432	Легенда
44557	2015-08-26 15:45:00+03	7066	Агенты А.Н.К.Л.
44557	2015-07-15 11:30:00+03	6999	Терминатор: Генезис
44557	2015-07-10 17:10:00+03	6871	Шпион
44557	2015-06-26 11:15:00+03	6932	Головоломка
44557	2015-04-23 22:45:00+03	5960	Мстители: Эра Альтрона
44557	2015-04-11 10:15:00+03	6619	Форсаж 7
44557	2015-02-16 21:25:00+03	4268	Левиафан
44557	2015-02-05 14:40:00+03	3783	Восхождение Юпитер
44571	2015-10-17 21:25:00+03	7067	Марсианин
44571	2014-08-07 20:15:00+04	4599	Черепашки-ниндзя
44576	2015-10-24 15:00:00+03	7110	Без границ
44576	2015-09-06 11:20:00+03	6778	Необыкновенное путешествие Серафимы
44576	2015-08-16 20:15:00+03	7066	Агенты А.Н.К.Л.
44576	2015-07-11 16:30:00+03	6668	Миньоны
44576	2015-01-17 17:00:00+03	6188	Голые перцы
44576	2015-01-16 18:40:00+03	4782	Ночь в музее: Секрет гробницы
44576	2015-01-11 15:30:00+03	6010	8 новых свиданий
44670	2015-10-22 21:10:00+03	7110	Без границ
44670	2015-09-25 17:20:00+03	7292	Эверест
44670	2015-09-08 14:00:00+03	7066	Агенты А.Н.К.Л.
44670	2015-06-14 21:45:00+03	6871	Шпион
44670	2015-05-17 22:40:00+03	5960	Мстители: Эра Альтрона
44837	2015-02-01 16:25:00+03	4096	Ёлки Лохматые
44884	2015-10-25 08:45:00+03	7495	Монстры на каникулах 2
44884	2015-10-17 13:40:00+03	7492	МУЛЬТ в кино. Выпуск №16
44985	2015-10-28 14:45:00+03	7496	Молодость
44985	2015-10-21 17:10:00+03	7439	Прогулка
44985	2015-10-14 18:00:00+03	7427	Такси
44985	2015-10-07 17:15:00+03	7422	Стажер
44985	2015-09-30 17:40:00+03	7292	Эверест
44985	2015-09-02 17:40:00+03	7393	Crazy Family Shorts
44985	2015-08-31 20:35:00+03	7284	Иррациональный человек
44985	2015-08-12 17:00:00+03	7063	Миссия невыполнима: Племя изгоев
44985	2015-07-21 18:40:00+03	6932	Головоломка
44985	2015-07-19 11:30:00+03	6999	Терминатор: Генезис
44985	2015-07-08 17:30:00+03	6999	Терминатор: Генезис
44985	2015-05-03 07:30:00+03	6190	Территория
44985	2015-04-22 16:50:00+03	6636	Битва за Севастополь
44985	2015-04-15 17:00:00+03	6619	Форсаж 7
44985	2015-04-12 08:20:00+03	5762	Барашек Шон
44985	2015-04-01 17:30:00+03	6336	Робот по имени Чаппи
44985	2015-03-25 18:20:00+03	5692	Самба
44985	2015-03-04 17:20:00+03	6356	Фокус
44985	2015-02-25 17:05:00+03	4788	Kingsman: Секретная служба
44985	2015-02-18 17:00:00+03	6345	Future Shorts: Короткие истории о любви 2
44985	2015-02-11 18:10:00+03	4268	Левиафан
44985	2015-01-28 17:10:00+03	5473	Несломленный
44987	2015-10-22 15:10:00+03	7495	Монстры на каникулах 2
44987	2015-01-27 20:00:00+03	4782	Ночь в музее: Секрет гробницы
45257	2015-10-17 11:15:00+03	7435	Багровый пик
45257	2015-10-10 11:00:00+03	7437	Пэн: Путешествие в Нетландию
45257	2015-03-21 00:40:00+03	6403	Ч/Б
45257	2015-01-30 21:45:00+03	4747	Бёрдмэн
45311	2015-10-24 10:35:00+03	7495	Монстры на каникулах 2
45311	2015-10-10 12:40:00+03	7067	Марсианин
45311	2015-07-18 16:25:00+03	6668	Миньоны
45311	2015-07-04 18:00:00+03	6999	Терминатор: Генезис
45311	2015-06-28 18:35:00+03	6950	Третий лишний 2
45311	2015-04-10 18:35:00+03	6619	Форсаж 7
45311	2015-04-05 17:45:00+03	6636	Битва за Севастополь
45311	2015-03-21 20:10:00+03	6436	Дом
45311	2015-03-08 12:40:00+03	6356	Фокус
45311	2015-02-23 15:20:00+03	6285	Губка Боб в 3D
45311	2015-02-23 14:35:00+03	6286	Батальонъ
45311	2015-01-24 18:20:00+03	4775	Приключения Паддингтона
45311	2015-01-10 18:35:00+03	4782	Ночь в музее: Секрет гробницы
45311	2015-01-07 20:05:00+03	2861	Седьмой сын
45311	2015-01-07 20:05:00+03	5437	Три богатыря: Ход конем
45311	2014-12-28 16:45:00+03	5435	Чем дальше в лес
45311	2014-12-14 16:05:00+03	6026	Хоббит: Битва пяти воинств (48 кадров)
45311	2015-01-07 20:05:00+03	2861	Седьмой сын
45315	2015-02-23 18:00:00+03	6286	Батальонъ
45315	2015-02-15 18:00:00+03	4788	Kingsman: Секретная служба
45315	2015-01-30 18:40:00+03	6227	Кибер
46097	2015-10-19 18:00:00+03	7439	Прогулка
46097	2015-10-02 19:10:00+03	7422	Стажер
46097	2015-09-30 20:20:00+03	7422	Стажер
46097	2015-09-29 20:30:00+03	7292	Эверест
46097	2015-07-16 20:30:00+03	7041	Человек-муравей
46097	2015-06-11 20:00:00+03	6855	Мир Юрского периода
46097	2015-04-27 22:00:00+03	5960	Мстители: Эра Альтрона
46097	2015-03-09 16:15:00+03	6324	Духless 2
46097	2015-03-03 18:50:00+03	6286	Батальонъ
46097	2015-03-01 21:00:00+03	4788	Kingsman: Секретная служба
46097	2015-02-05 23:00:00+03	3783	Восхождение Юпитер
46097	2014-12-14 22:00:00+03	5416	Хоббит: Битва пяти воинств
46097	2014-09-17 17:40:00+04	4048	Люси
46097	2014-06-27 18:00:00+04	4075	Как приручить дракона 2
46097	2015-07-06 10:45:00+03	6742	Хранитель луны
46097	2015-06-09 13:00:00+03	6872	Под электрическими облаками
46097	2014-01-05 21:30:00+04	3004	Невероятная жизнь Уолтера Митти
46097	2014-01-03 21:15:00+04	2612	Ёлки 3
46097	2013-12-18 20:15:00+04	2938	Хоббит: Пустошь Смауга
46097	2013-12-08 20:25:00+04	3170	Последний рубеж
46141	2015-10-30 21:15:00+03	7504	Последний охотник на ведьм
46141	2015-10-13 20:20:00+03	7067	Марсианин
46141	2015-09-17 19:50:00+03	7337	Бегущий в лабиринте: Испытание огнем
46141	2015-08-14 20:20:00+03	7066	Агенты А.Н.К.Л.
46141	2015-07-16 18:55:00+03	6668	Миньоны
46141	2015-04-23 20:35:00+03	5960	Мстители: Эра Альтрона
46141	2015-04-04 18:05:00+03	6654	Последние рыцари
46141	2015-02-06 21:35:00+03	3783	Восхождение Юпитер
46141	2014-12-11 22:15:00+03	6026	Хоббит: Битва пяти воинств (48 кадров)
46208	2015-10-12 11:00:00+03	7067	Марсианин
46208	2015-08-22 16:15:00+03	7322	Кто я
46208	2015-03-28 20:40:00+03	6637	Неуловимые
46208	2015-02-07 20:10:00+03	6296	Игра в имитацию
46208	2015-02-07 00:10:00+03	3783	Восхождение Юпитер
46246	2015-10-15 18:50:00+03	7067	Марсианин
46246	2015-06-20 14:40:00+03	6932	Головоломка
46246	2015-03-13 19:15:00+03	6336	Робот по имени Чаппи
46246	2015-02-08 18:15:00+03	3783	Восхождение Юпитер
46246	2014-11-08 14:40:00+03	3782	Интерстеллар
46248	2015-10-09 21:40:00+03	7067	Марсианин
46248	2015-09-05 21:45:00+03	7289	Ультраамериканцы
46248	2015-08-22 22:20:00+03	7066	Агенты А.Н.К.Л.
46248	2015-08-07 22:05:00+03	7055	Вне/себя
46248	2015-08-01 22:30:00+03	7063	Миссия невыполнима: Племя изгоев
46248	2015-07-19 21:20:00+03	7041	Человек-муравей
46248	2015-06-11 20:50:00+03	6855	Мир Юрского периода
46248	2015-05-28 20:20:00+03	6799	Разлом Сан-Андреас
46248	2015-05-15 21:45:00+03	5417	Безумный Макс: Дорога ярости
46248	2015-04-25 22:30:00+03	6619	Форсаж 7
46248	2015-04-24 21:55:00+03	5960	Мстители: Эра Альтрона
46248	2015-02-13 20:40:00+03	4788	Kingsman: Секретная служба
46254	2015-08-29 22:35:00+03	7284	Иррациональный человек
46254	2015-02-06 21:25:00+03	6296	Игра в имитацию
46276	2015-10-11 11:20:00+03	7067	Марсианин
46276	2015-09-22 19:00:00+03	7337	Бегущий в лабиринте: Испытание огнем
46276	2015-07-26 13:00:00+03	7041	Человек-муравей
46276	2015-07-09 20:40:00+03	6999	Терминатор: Генезис
46276	2015-06-25 20:00:00+03	6855	Мир Юрского периода
46276	2015-06-17 22:00:00+03	6799	Разлом Сан-Андреас
46276	2015-05-27 20:05:00+03	6784	Земля будущего
46276	2015-05-16 12:40:00+03	5417	Безумный Макс: Дорога ярости
46276	2015-04-25 11:10:00+03	5960	Мстители: Эра Альтрона
46276	2015-04-12 09:40:00+03	6619	Форсаж 7
46276	2015-03-18 18:45:00+03	6246	Золушка
46276	2015-02-15 10:15:00+03	4785	Пятьдесят оттенков серого
46618	2015-10-15 20:00:00+03	7067	Марсианин
46618	2015-10-12 11:20:00+03	7437	Пэн: Путешествие в Нетландию
46618	2015-09-30 14:40:00+03	7337	Бегущий в лабиринте: Испытание огнем
46618	2015-09-17 11:40:00+03	7385	Перевозчик: Наследие
46723	2015-10-23 19:05:00+03	7495	Монстры на каникулах 2
46723	2015-10-16 18:00:00+03	7435	Багровый пик
46723	2015-10-09 19:00:00+03	7067	Марсианин
46723	2015-09-18 19:00:00+03	7337	Бегущий в лабиринте: Испытание огнем
46723	2015-09-11 22:45:00+03	7333	Хитмэн: Агент 47
46723	2015-09-10 21:30:00+03	7385	Перевозчик: Наследие
46723	2015-08-30 16:00:00+03	6778	Необыкновенное путешествие Серафимы
46723	2015-02-08 20:25:00+03	3783	Восхождение Юпитер
46723	2015-01-01 19:00:00+03	2861	Седьмой сын
46723	2014-11-15 14:20:00+03	3782	Интерстеллар
46723	2014-11-15 14:20:00+03	3782	Интерстеллар
46882	2015-10-18 08:00:00+03	7439	Прогулка
46882	2015-10-06 14:30:00+03	7422	Стажер
46882	2015-03-26 13:20:00+03	6646	Поклонник
46882	2015-02-12 10:00:00+03	4785	Пятьдесят оттенков серого
47034	2015-10-11 10:20:00+03	7067	Марсианин
47034	2015-09-19 10:10:00+03	7337	Бегущий в лабиринте: Испытание огнем
47034	2015-08-25 14:50:00+03	7066	Агенты А.Н.К.Л.
47034	2015-07-12 11:20:00+03	6999	Терминатор: Генезис
47034	2015-07-09 10:50:00+03	6668	Миньоны
47034	2015-06-10 19:55:00+03	5417	Безумный Макс: Дорога ярости
47034	2015-03-23 14:40:00+03	6378	Дивергент, глава 2: Инсургент 
47034	2015-03-06 11:30:00+03	6336	Робот по имени Чаппи
47034	2015-03-07 11:30:00+03	6336	Робот по имени Чаппи
47034	2015-02-11 10:20:00+03	3783	Восхождение Юпитер
47070	2015-10-24 18:55:00+03	7495	Монстры на каникулах 2
47070	2015-10-16 19:35:00+03	7435	Багровый пик
47070	2015-05-30 18:40:00+03	6784	Земля будущего
47070	2015-05-11 19:15:00+03	6619	Форсаж 7
47070	2015-03-21 21:05:00+03	6378	Дивергент, глава 2: Инсургент 
47070	2015-03-08 20:00:00+03	6246	Золушка
47070	2015-02-12 15:00:00+03	4785	Пятьдесят оттенков серого
47773	2015-10-29 23:30:00+03	7504	Последний охотник на ведьм
47773	2015-10-23 20:50:00+03	7495	Монстры на каникулах 2
47773	2015-10-17 22:10:00+03	7067	Марсианин
47773	2015-08-23 00:45:00+03	7066	Агенты А.Н.К.Л.
47773	2015-04-23 10:20:00+03	5960	Мстители: Эра Альтрона
47773	2015-02-14 18:10:00+03	4785	Пятьдесят оттенков серого
48026	2015-10-11 14:30:00+03	7067	Марсианин
48059	2015-10-25 16:45:00+03	7110	Без границ
48059	2015-10-11 14:30:00+03	7067	Марсианин
48059	2015-04-04 19:45:00+03	6437	Искатель воды
48059	2015-03-14 19:10:00+03	6356	Фокус
48059	2015-03-06 20:50:00+03	6324	Духless 2
48158	2015-10-23 20:20:00+03	7067	Марсианин
48158	2015-07-11 14:10:00+03	6668	Миньоны
48158	2015-06-27 18:10:00+03	5417	Безумный Макс: Дорога ярости
48158	2015-06-23 15:30:00+03	6932	Головоломка
48158	2015-04-30 23:40:00+03	6667	Реальные упыри
49064	2015-10-09 16:40:00+03	7067	Марсианин
49064	2015-09-20 20:20:00+03	7337	Бегущий в лабиринте: Испытание огнем
49064	2015-03-21 14:20:00+03	6436	Дом
49064	2015-03-08 15:50:00+03	6336	Робот по имени Чаппи
49064	2015-02-15 12:50:00+03	3783	Восхождение Юпитер
49141	2015-09-19 18:40:00+03	7337	Бегущий в лабиринте: Испытание огнем
49141	2015-09-12 20:35:00+03	7289	Ультраамериканцы
49141	2015-07-10 22:00:00+03	6668	Миньоны
49141	2015-06-14 13:00:00+03	6871	Шпион
49141	2015-05-30 20:25:00+03	6799	Разлом Сан-Андреас
49141	2015-05-24 21:10:00+03	6784	Земля будущего
49141	2015-04-26 18:25:00+03	5960	Мстители: Эра Альтрона
49141	2015-04-04 19:35:00+03	6324	Духless 2
49141	2015-03-28 20:35:00+03	6336	Робот по имени Чаппи
49141	2015-02-21 19:55:00+03	4788	Kingsman: Секретная служба
49141	2015-02-09 21:00:00+03	3783	Восхождение Юпитер
49158	2015-10-04 21:10:00+03	7479	Воин
49158	2015-09-20 21:00:00+03	7385	Перевозчик: Наследие
49158	2015-09-07 21:20:00+03	7333	Хитмэн: Агент 47
49158	2015-08-14 21:00:00+03	7063	Миссия невыполнима: Племя изгоев
49158	2015-04-12 22:20:00+03	6619	Форсаж 7
49158	2015-03-28 21:45:00+03	6403	Ч/Б
49158	2015-01-30 23:00:00+03	6227	Кибер
49158	2015-02-21 21:20:00+03	4788	Kingsman: Секретная служба
49158	2015-01-24 20:00:00+03	6234	Игрок
49228	2015-09-06 16:50:00+03	6246	Золушка
49228	2015-09-05 16:50:00+03	6246	Золушка
49228	2015-06-07 15:20:00+03	6784	Земля будущего
49228	2015-02-22 13:30:00+03	6285	Губка Боб в 3D
49228	2015-01-24 10:40:00+03	4775	Приключения Паддингтона
49252	2015-09-13 14:15:00+03	6668	Миньоны
49252	2015-09-06 11:50:00+03	6932	Головоломка
49252	2015-08-25 18:00:00+03	7066	Агенты А.Н.К.Л.
49252	2015-08-18 21:35:00+03	7271	Решала 2
49252	2015-08-04 17:50:00+03	7041	Человек-муравей
49252	2015-05-09 13:40:00+03	6708	А зори здесь тихие...
49252	2015-03-03 19:55:00+03	6285	Губка Боб в 3D
49404	2015-10-12 20:05:00+03	7067	Марсианин
49404	2015-09-27 13:40:00+03	7292	Эверест
49404	2015-09-19 17:10:00+03	7333	Хитмэн: Агент 47
49404	2015-08-17 12:45:00+03	7280	Левша
49404	2015-08-16 13:05:00+03	7055	Вне/себя
49404	2015-07-30 10:45:00+03	6951	Антураж
49404	2015-06-20 21:50:00+03	6871	Шпион
49404	2015-03-22 15:15:00+03	6324	Духless 2
49404	2015-02-22 20:50:00+03	4788	Kingsman: Секретная служба
49404	2015-02-15 15:45:00+03	4785	Пятьдесят оттенков серого
49404	2015-01-13 20:15:00+03	5469	Джон Уик
49404	2015-01-10 22:40:00+03	4721	Исход: Цари и боги
49404	2014-12-21 13:30:00+03	5416	Хоббит: Битва пяти воинств
49404	2014-11-14 20:10:00+03	3782	Интерстеллар
49404	2014-11-03 21:00:00+03	4772	Ярость
49404	2014-10-21 19:40:00+04	4725	Судья
49538	2015-10-17 18:45:00+03	7432	Легенда
49538	2015-09-20 20:15:00+03	7288	Каникулы
49538	2015-08-22 00:15:00+03	7056	Подарок
49878	2015-09-30 22:00:00+03	7292	Эверест
49878	2015-09-30 22:00:00+03	7292	Эверест
49878	2015-08-19 19:00:00+03	7066	Агенты А.Н.К.Л.
49878	2015-02-25 23:20:00+03	4785	Пятьдесят оттенков серого
49878	2014-10-10 20:40:00+04	4728	Дракула
50548	2015-10-16 10:50:00+03	7439	Прогулка
50548	2015-09-28 17:45:00+03	7422	Стажер
50548	2015-09-25 19:05:00+03	7337	Бегущий в лабиринте: Испытание огнем
50548	2015-09-21 18:15:00+03	7292	Эверест
50548	2015-09-15 19:30:00+03	7399	Доктор Кто: Темная вода / Смерть на небесах в 3D
50548	2015-09-14 19:00:00+03	7290	Страшные сказки
50548	2015-09-11 21:30:00+03	7333	Хитмэн: Агент 47
50548	2015-08-27 13:55:00+03	7289	Ультраамериканцы
50548	2015-08-19 19:10:00+03	7056	Подарок
50548	2015-08-13 10:20:00+03	7066	Агенты А.Н.К.Л.
50548	2015-08-06 21:40:00+03	7063	Миссия невыполнима: Племя изгоев
50548	2015-07-30 10:50:00+03	7055	Вне/себя
50548	2015-07-16 10:20:00+03	7041	Человек-муравей
50548	2015-07-10 17:50:00+03	6668	Миньоны
50548	2015-06-23 10:15:00+03	6932	Головоломка
50548	2015-06-12 10:20:00+03	6855	Мир Юрского периода
50548	2015-05-28 10:20:00+03	6799	Разлом Сан-Андреас
50548	2015-05-15 10:20:00+03	5417	Безумный Макс: Дорога ярости
50548	2015-04-17 19:35:00+03	6190	Территория
50548	2015-03-03 10:45:00+03	6356	Фокус
50666	2015-10-12 19:30:00+03	7067	Марсианин
50666	2015-08-25 19:30:00+03	7063	Миссия невыполнима: Племя изгоев
50666	2015-08-21 20:10:00+03	7069	Фантастическая четверка
50666	2015-08-17 19:55:00+03	7066	Агенты А.Н.К.Л.
50666	2015-07-10 20:50:00+03	6668	Миньоны
50666	2015-04-09 20:55:00+03	6619	Форсаж 7
50666	2015-04-02 20:20:00+03	6636	Битва за Севастополь
50666	2015-03-04 20:50:00+03	6286	Батальонъ
51022	2014-08-24 23:25:00+04	4602	Город грехов 2: Женщина, ради которой стоит убивать
51365	2015-10-26 14:15:00+03	7495	Монстры на каникулах 2
51365	2015-10-22 18:50:00+03	7067	Марсианин
51365	2015-10-02 19:40:00+03	7422	Стажер
51365	2015-09-11 20:35:00+03	7385	Перевозчик: Наследие
51365	2015-08-29 11:20:00+03	7066	Агенты А.Н.К.Л.
51365	2015-08-17 20:50:00+03	7284	Иррациональный человек
51365	2015-08-02 20:10:00+03	7063	Миссия невыполнима: Племя изгоев
51365	2015-08-01 14:45:00+03	7041	Человек-муравей
51365	2015-07-25 13:15:00+03	5418	Пиксели
51365	2015-07-11 16:00:00+03	6668	Миньоны
